factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,PROD_CODE
0.037155017,0.0030914145,0.041132838,0.062917545,0.07697842,-0.0032668805,-0.013594236,0.10935387,-0.016762655,0.04796369,PRD0904435
0.0361184,0.04136479,0.07410108,0.035657205,-0.033668946,0.09175874,0.008703877,0.039486375,-0.011650605,0.0118339,PRD0904720
0.10857691,0.04858029,0.15086265,-0.012387244,0.11732826,-0.075843066,0.010398089,0.060358945,0.010782995,-0.04396252,PRD0904771
-0.0022967302,0.00079204,0.015711462,0.005322726,0.012735256,-0.0020256562,0.019896591,0.009465157,0.0033383844,0.021251282,PRD0904122
-0.048265062,0.15133049,0.04443691,0.011781484,0.13207808,0.04618084,0.13424341,0.11587037,0.05377341,0.047915056,PRD0901853
-0.012615254,0.06667969,0.060705665,0.011773035,0.027056115,0.016889004,0.04453256,0.023922604,0.02507152,0.047710568,PRD0900163
0.05508957,0.0035748552,0.060140047,0.031037733,-0.015981201,0.03144624,0.05220031,0.05339448,-0.014176067,0.020056387,PRD0900698
-0.07376933,0.09130085,0.15452275,0.07592909,0.21298064,-0.030440042,0.13978513,0.03738288,0.05525632,0.009278203,PRD0901218
0.025660938,0.012296241,0.093417495,-0.0025318137,0.0040024654,0.062279277,0.0068384474,0.007797043,0.012153803,-0.016809816,PRD0901179
0.00032808285,0.00066962454,0.00060165284,0.00021061352,0.00052082085,0.00015366137,0.00091417524,-0.00016782679,-3.5627774e-05,-7.853098e-05,PRD0903104
-0.03177832,0.056482393,0.044883247,0.006119991,0.119152404,0.009515811,0.04833762,-0.019491449,0.06021412,0.01013551,PRD0902858
0.07547666,0.054985847,0.091035746,0.0712261,0.0056836377,0.10794442,0.008593503,0.020581717,-0.055414584,0.06428323,PRD0900050
-0.010480714,0.008149259,0.024446454,-0.006197365,0.013195934,0.006401208,-0.0010647238,-0.011707354,0.006666379,0.008251731,PRD0900117
0.103353515,-0.029079014,0.06222375,-0.003908625,0.065302834,0.08090421,0.13396597,-0.104231805,0.022669913,0.038585447,PRD0900170
0.086144514,0.11864568,0.0053226883,0.060757846,0.12025989,-0.06316169,0.121641174,0.009153211,0.08621886,0.12888484,PRD0900553
0.05190964,0.035086412,0.012114077,0.033328597,0.03385614,0.0070716185,0.015961202,0.080426276,0.0034932578,0.049047858,PRD0900635
-0.005231416,0.04461468,0.035882287,-0.031556495,0.085373595,-0.017554462,0.0662163,-0.0064062574,0.028796848,-0.017872328,PRD0900646
0.029706541,0.027253496,0.031982098,0.010892785,0.06908919,-0.021012682,0.10212492,0.036017347,0.007189202,0.044573314,PRD0900693
0.04082422,0.0063867476,-0.015163168,0.027124073,0.039532147,0.0050658793,0.092059575,0.04778311,0.05165959,0.013753216,PRD0900996
-0.017290985,0.0010300764,0.050256815,0.05496732,0.017179424,0.04241638,0.032465655,0.0035881656,0.036771882,0.03192872,PRD0901101
0.080949396,0.008985369,0.030430961,0.08069857,0.099375054,0.08656523,0.14409049,-0.13967486,0.07890455,0.08286358,PRD0901118
0.041645397,0.00054129714,-0.004744701,0.02507999,0.061353195,0.018888963,-0.030003656,0.09200953,0.021735718,-0.021437293,PRD0901146
-0.011331206,0.030914731,0.06218919,0.03349633,0.019603407,0.020243717,0.0348971,-0.0086638685,0.007053388,0.024793321,PRD0901356
0.017168434,0.008710659,-0.007781191,0.038351882,0.008420214,0.036972106,-0.025245667,0.025094606,-0.0040983283,0.040914875,PRD0901463
-0.0051777926,0.011715158,0.01770868,0.014095665,-0.012665073,0.026843047,0.0121514555,0.016162636,0.035820562,0.031979255,PRD0901471
-0.032492746,0.024257874,0.058533967,0.040482704,-0.0011899393,0.052047588,0.0475552,0.006322437,0.03644179,0.036299594,PRD0901554
0.002341336,0.0032155789,0.016595693,0.009900334,-0.0020912858,0.011206852,0.012210741,0.008281703,0.017838657,0.0077765146,PRD0901674
0.09119036,0.002352008,-0.020561945,0.027771508,0.057696965,0.06613801,-0.05288085,0.019992152,0.024038902,-0.024630032,PRD0901898
-0.0061898725,0.03679639,0.038456354,0.03782092,0.02034628,0.05384025,0.008981712,0.04584155,0.017232748,0.02435755,PRD0901973
-0.047125876,0.06990842,0.040576633,0.0042683794,0.08207477,0.02156572,-0.014876688,0.035549153,0.08731851,0.021103565,PRD0902444
0.2839197,0.089862086,0.1837958,0.15293683,0.10231908,0.18230118,-0.040385947,0.11837495,0.030187665,-0.03331726,PRD0902528
0.16327474,-0.041442014,0.19269447,-0.04069553,0.010183882,0.074187875,0.19426046,-0.10687768,0.07206053,0.14084871,PRD0902701
0.0433594,-0.02503005,-0.027377566,0.024075272,0.005160844,0.02976537,-0.028072447,0.065551996,0.0669848,0.0069995713,PRD0902704
0.015132431,0.07608998,-0.005470316,0.080270305,0.03783104,0.06546331,-0.0066026724,0.038952164,0.032223776,0.080809094,PRD0903138
0.04498711,0.060591474,-0.04717522,-0.040129405,0.039554134,0.038805496,0.08460877,0.1450739,0.050917458,0.07309029,PRD0903150
-0.006587537,0.051761933,0.0953116,-0.007075498,-0.07415659,0.08412701,0.010734597,-0.030042319,0.064660884,0.07011725,PRD0903392
0.004331587,0.044525273,0.13217625,0.002647045,0.04915077,0.059843738,0.07927411,0.062420417,0.03378306,0.056243036,PRD0903478
0.03663379,0.019420141,-0.0028720242,0.054071855,-0.008641116,0.079711094,-0.037898522,0.023323247,-0.0021014465,0.037510455,PRD0903559
-0.054984394,0.039839715,0.18744062,0.036887184,0.076299034,-0.041394252,0.08234197,0.06015967,-0.0028618032,0.06865426,PRD0903695
0.018679112,0.078459814,0.012933917,0.17629275,0.03111935,0.121191576,-0.051377513,0.056702446,-0.00080173364,0.06020701,PRD0903760
0.060173806,0.053532563,0.019004837,-0.0021553645,0.0884137,0.010377494,0.09511783,0.055383872,0.059300106,0.031899557,PRD0903779
0.001493222,0.022498585,-0.0020722635,0.035883565,0.0335163,0.046836756,0.02944838,0.013708719,0.00273291,0.00907586,PRD0904092
0.016606154,0.010162962,0.010679232,0.022464238,0.013066286,0.0060741836,0.00466019,0.00050962623,0.0103463605,0.0073280777,PRD0904093
0.00032630542,-0.00031219347,0.00033480657,8.8084904e-05,-0.0003697903,0.00058462395,0.00048877526,0.00026900868,0.0010034491,0.0009657397,PRD0904095
0.10184249,0.022723192,-0.026796712,0.09923302,0.053745653,0.057578288,0.024148528,0.048672978,-0.055208687,0.021169616,PRD0904137
0.024490006,0.03643469,0.003084,0.036582172,0.054112513,0.022188047,0.054439195,0.020719342,0.070777886,0.066636026,PRD0904367
0.037178725,0.011481497,0.0160311,0.116045974,0.08511542,0.0060255625,0.06194434,0.02940685,0.043130785,0.0690839,PRD0904408
-0.013650591,0.009525228,0.027461804,4.7856513e-05,0.021388695,-0.007200266,0.016654067,0.0124662835,0.024813615,0.0303072,PRD0904590
-0.03446785,0.07124507,0.061329782,-0.010557204,0.077319324,-0.00027256482,0.18182021,0.03845867,0.16425282,0.09314732,PRD0904635
0.11248741,0.048140313,0.001096014,-0.055992953,0.050187945,0.06770639,0.08409437,0.11188205,0.06912298,0.107994914,PRD0904713
0.0021610428,0.0014949515,0.0014811386,0.0012698899,0.0028320344,0.0021037983,0.00096424815,0.00039876992,0.00029736952,0.001430833,PRD0904741
0.026877487,-0.01955129,-0.018891783,0.038773533,0.047088873,0.027347658,0.033207405,0.02053711,0.05787574,0.0021083234,PRD0904747
0.17441551,0.2237155,0.39258716,0.18148188,0.27583125,0.2550048,0.28470144,0.19103171,0.20264815,0.2831519,PRD0904812
0.06715907,0.014181795,-0.018728774,0.025427496,0.065514795,-0.00025723196,-0.01066374,0.036684044,0.045458224,0.044927686,PRD0904848
0.076391414,-0.0073777903,0.030893486,0.030155627,-0.01380051,0.061008137,-0.0063101384,0.039615493,0.026517633,0.048650052,PRD0904950
0.06673272,0.019189855,-0.010363312,0.043462474,0.06110282,0.003938904,-0.029005002,0.08087607,0.027873399,-0.018222557,PRD0904955
0.10166953,0.03877744,0.06094147,0.05852741,0.044369794,0.11275221,-0.08338857,0.018331386,-0.039041992,0.0753419,PRD0902546
-0.010867375,0.12397645,0.25138748,-0.04209414,0.0670211,0.07447099,0.15281825,0.04547596,0.13088754,0.15214385,PRD0904508
0.0655057,-0.0070074927,-0.0031946688,0.04986968,0.06790585,0.08037323,-0.0153656425,-0.01829858,0.040201083,-0.013392774,PRD0902082
-0.0050522117,0.03770158,0.0582731,0.016655006,-0.025141194,0.06673432,-0.010617295,0.014733908,0.0017769651,0.066165075,PRD0900382
0.10324776,0.07563017,-0.056036774,0.10775591,0.112984195,0.07352456,0.049710836,0.036187362,0.044412002,0.05430882,PRD0900369
0.05714958,0.06753538,-0.01991513,0.026474472,-0.02820473,0.08101042,0.0039364477,0.04309283,0.016993053,0.022219911,PRD0903975
-0.00637195,0.010243856,0.053874217,-0.00584094,0.039873727,0.003391192,0.03103385,0.037798446,0.007397177,0.021869894,PRD0904258
0.021975312,0.17910823,-0.02391641,0.18311548,-0.09997281,0.23548643,0.023507036,0.044368733,0.15808238,0.3306329,PRD0901042
0.0045585963,0.03621348,0.070433944,-0.021234466,0.049403585,0.030637922,0.032904916,0.031443093,0.00014125156,0.018482195,PRD0902481
0.14862254,0.045795057,0.12503597,0.06983372,0.047119964,-0.19683641,0.13052526,0.0659098,0.12606835,0.08713152,PRD0902982
0.02002519,0.007601489,0.024524845,0.005140679,0.015172058,0.024130844,0.025012316,0.08687273,-0.0062534693,-0.01260954,PRD0904055
-0.016008507,-0.0132552935,-0.017358586,0.045911003,0.09544628,0.14218262,0.012023004,0.09261005,0.05373621,0.004758937,PRD0901629
0.18609124,0.15979896,-0.049682833,0.15306929,0.009872017,0.2559291,-0.047811925,0.16670679,-0.001481101,0.06518835,PRD0902457
0.11769844,0.012196567,0.07280534,0.021625934,-0.024054004,-0.018956747,0.09570419,-0.011990072,0.08440319,0.083538935,PRD0900297
0.0452946,0.040731627,-0.0054616556,0.041161377,0.073516466,0.010998199,0.024129638,0.045038383,0.011580469,0.03771896,PRD0902890
0.07624956,-0.027434628,0.0011357212,0.012339872,0.015426793,0.09758597,-0.03270889,0.07815702,0.017094437,0.032106977,PRD0900935
0.05720963,0.016446,-0.0065410603,0.046964955,0.0028905019,0.06955014,-0.050446693,0.04455833,0.006015313,0.039942563,PRD0904447
0.020917034,0.029243335,0.009919296,-0.0027343081,0.049452193,-0.006264859,0.04401481,0.083959945,0.03587794,0.052993268,PRD0900133
0.04444481,0.04227372,-0.018068546,0.0027536259,0.027109563,0.030736666,0.015034858,0.06278382,0.018002378,0.06540035,PRD0900442
-0.0070065465,0.02147427,0.035021815,0.0025388629,0.039542895,0.015427956,-0.018158209,-0.015729906,0.05352197,0.027487058,PRD0900618
0.040032208,0.056062844,0.05258832,0.0013815155,0.09986503,-0.02141469,0.033262275,0.02339366,0.08468958,-0.049613446,PRD0902445
0.0022737307,4.7744517e-05,0.012125221,0.04153289,0.07167142,-0.03895288,0.051251974,0.0250013,0.0644887,0.047174536,PRD0903071
0.064495474,0.059609666,0.008686466,0.03023618,-0.027260838,0.05374095,-0.03574116,0.061746895,0.016550075,-0.0148749985,PRD0903800
0.028730575,-0.0018796892,-0.020555364,0.02960381,0.026764557,0.030799614,-0.015271216,-0.0069925743,0.035649553,0.02433597,PRD0901703
0.00018879517,0.033518583,0.06401275,-0.017356697,-0.018133905,0.027068537,0.03309718,0.0018892415,0.049863886,0.08200942,PRD0903133
-0.014260659,-0.0030649654,0.08158313,-0.014049181,-0.00544406,0.029476112,0.03946185,-0.001626579,0.085468836,0.020089254,PRD0900511
0.09580012,0.06026353,0.020010173,0.0627064,0.13706763,0.054013394,-0.0398474,0.021806518,0.05435211,-0.036789607,PRD0904158
-0.0004834347,0.026207749,0.02970601,0.024658008,0.02127151,-0.028240398,0.041529685,0.027031502,0.044678707,0.03414408,PRD0900550
0.18061791,0.24032055,0.0034118907,0.14729215,0.287585,0.23817798,0.1179577,0.26666006,0.04978664,0.08111315,PRD0902983
0.04230579,0.0059725754,0.029023211,0.049538936,0.006213565,0.03775789,0.05674753,0.003152806,0.038883753,0.03301853,PRD0904444
0.016603699,0.02915574,0.051833436,-0.0029074855,0.00415151,0.025033828,0.0032079308,0.0033548062,-0.03338647,0.0064560072,PRD0901917
-0.004793169,0.06665057,0.08643999,0.071173854,0.075526394,0.030272955,0.08029405,0.006963956,0.1002503,0.063919276,PRD0904155
-0.00642253,0.073914975,0.1445075,0.08257232,-0.008842719,0.1929085,-0.039483882,0.06836595,-0.030336251,0.13441722,PRD0903685
-0.04422817,-0.038765285,0.090684906,0.08236939,0.031378675,-0.025069078,0.05660066,0.09456547,0.028437322,-0.04616538,PRD0901735
0.06397532,-0.006787722,-0.025719464,0.19674267,0.11660287,0.009117694,0.106891274,0.12411758,0.12902974,0.07990657,PRD0901867
0.0017233741,0.017936504,0.029155556,0.02394845,0.0071847336,-0.0040099984,-0.0037198747,0.04840769,0.042460874,0.00015324896,PRD0902742
0.016298529,0.09446382,0.029007971,0.03417612,0.10666911,-0.015295037,0.06307103,0.057949767,0.00017458168,0.05186487,PRD0901798
0.044628084,0.07131585,0.116014965,-0.06468494,0.20837006,-0.0044622086,0.09264254,0.14697798,0.11310758,0.14553425,PRD0901918
0.048843063,0.008505212,0.020793289,0.027592158,0.016715942,0.054812644,0.0027387964,0.0062647318,-0.0052177133,0.027580138,PRD0902077
0.014648081,0.07445186,0.044411317,0.086243056,-0.047656268,0.030737462,0.0044106557,-0.014401228,-0.04675228,-0.011061323,PRD0904803
0.09426556,0.019032495,0.086270824,0.08650123,0.117760584,0.050772313,0.21995309,0.07588913,0.040106587,0.05576377,PRD0902097
0.0840944,-0.0030027735,0.10083096,0.08644522,0.003253645,0.15135494,0.057881437,0.0088439295,-0.0026930934,0.07956719,PRD0903276
0.04460182,0.044174396,0.10570808,0.056237713,0.13423525,0.08454236,0.12184937,0.051035773,0.012297845,0.06379725,PRD0903739
0.0065096207,0.068909995,-0.06345983,0.06424081,0.039500024,0.046039764,0.09878908,0.06451315,0.10798676,-0.018721526,PRD0904120
0.06162587,0.12395398,0.09667127,0.028368495,0.219906,-0.078685895,0.09800384,0.092389695,0.06567125,0.081488505,PRD0904536
0.05268012,0.042603187,-0.009664797,0.00473007,0.038931444,-0.03655338,0.0020860666,0.07996223,0.10091373,-0.02035939,PRD0904746
0.004696108,0.034660183,0.08685895,0.054035246,0.17599016,-0.033700723,0.041151937,0.01965753,0.05042071,0.04056997,PRD0901103
-0.016752413,0.057291728,0.09958909,-0.00363011,0.007966355,0.038603112,-0.005317269,0.00824823,0.044383124,0.037340272,PRD0904335
-0.0047886395,0.020940538,-0.0056735603,0.0023091307,-0.007345348,0.008762489,0.009021359,0.010080683,0.012926637,0.006879601,PRD0900138
0.037128564,0.15178034,0.040857308,0.1396442,0.010911385,0.16437909,-0.077900074,0.0014481918,-0.1325634,0.1311999,PRD0904598
-0.0064740493,0.021344492,0.018883815,0.008678508,0.028866554,-0.020974988,0.011004609,0.010794076,0.0072292793,0.0027406407,PRD0903145
0.100277804,0.017257728,-0.023609817,0.07267556,0.026077552,0.07199916,0.06409602,0.013742416,-0.00130929,0.01832911,PRD0904364
-0.020183045,0.034279022,0.05633393,-0.004252622,0.0625509,-0.01635692,0.028937694,-0.013269012,0.045989193,0.029129276,PRD0904672
0.007137163,0.030381627,0.024970382,0.06865875,0.02520848,-0.00884499,0.05540744,-0.009646759,0.04997219,0.011158832,PRD0901930
0.06071936,0.03394445,0.05845246,0.03595492,0.04707571,0.07031358,0.10482704,-0.004424867,0.20370688,-0.089700684,PRD0901164
0.0022733435,0.034586202,0.008879165,-0.0014712623,0.033343513,0.038024966,0.01182048,0.07451616,0.07042856,0.0013858523,PRD0903971
0.21355176,0.12826212,-0.08030774,0.12337794,0.10411562,0.22895478,0.0076659904,0.09541988,-0.004948409,0.06426551,PRD0901915
0.009248422,0.02427871,0.06822303,0.055825148,0.116697565,-0.016049689,0.05892298,0.09687311,0.034256276,0.0077660754,PRD0902807
-0.00039971445,0.0008854066,0.0009039192,-0.0006360243,0.0012757336,-0.00041438182,3.6336263e-05,-0.00037397284,0.001608731,0.0008376142,PRD0904749
-0.009865565,0.028991286,0.034975998,-0.0066125533,-0.03912169,0.046401817,0.009034084,0.013694259,0.0250642,0.06778982,PRD0904087
0.026152942,0.044258524,0.03949657,0.080091536,0.0078057363,0.025468504,-0.015782237,0.07248957,-0.02022821,0.068848625,PRD0902535
0.05629714,0.06371428,0.06061494,0.042405926,-0.016279873,0.11729855,-0.040409457,0.028920393,-0.07500524,0.02233225,PRD0900965
0.033653196,0.058917224,0.1313017,-0.011792205,0.039316937,0.07080517,0.042519324,0.07456662,0.020258686,0.016380997,PRD0900619
0.065967165,-0.012407735,0.06280736,0.10506328,-0.022940312,0.050740853,-0.048631072,0.07974321,0.095595494,0.13792823,PRD0900293
-0.070544966,0.00096125726,0.20133248,0.07067806,0.06510981,0.054747786,0.025752086,0.12738854,0.052566014,0.044174504,PRD0900480
0.10635517,0.017771605,0.07532636,0.018829582,0.0033638556,0.0338611,0.11356445,0.07231158,0.02485694,-0.030739894,PRD0900543
0.047968753,0.014294565,0.013992735,0.047585785,-0.018258324,0.024912424,0.03972645,0.00897383,0.08463571,0.012588931,PRD0900697
-0.019250697,0.04209754,0.03253002,0.002728117,0.023054525,-0.031897727,0.04875985,-0.0053960085,0.055268675,0.03753436,PRD0900807
0.024219496,0.034049947,0.018693259,0.035288215,-0.008875405,0.054919958,-0.014682937,0.018752955,-0.040066864,0.019540131,PRD0900889
0.23103409,0.07458537,0.12846977,0.02112743,0.078679904,-0.03695078,0.065778725,0.110655874,-0.012342183,-0.082388766,PRD0901646
0.16723661,0.11159925,0.39045683,0.07734223,0.2558191,0.07539453,0.1084908,0.13092183,0.1513461,0.07096951,PRD0901840
0.09882556,0.0031617472,0.06986594,0.12616616,0.10595625,0.013492806,0.04165138,0.167161,0.10444598,0.023692498,PRD0901971
0.011483124,0.005974654,-0.0108404225,0.019514678,0.020520039,0.00058790116,0.012035266,0.0050492645,0.009833097,0.009302829,PRD0902280
0.058714088,0.014219208,0.0587546,0.17892364,0.016435076,0.012274222,0.09521257,0.03040052,0.051339474,0.16200505,PRD0903188
0.011340883,0.021052606,0.023259949,0.009502884,0.034203555,0.005683554,0.028050287,0.016749762,0.030217206,0.032176405,PRD0903344
0.124849476,0.025754346,0.01819494,0.12597407,0.010444783,0.078787506,0.0044799014,0.13085257,0.10120566,0.07232055,PRD0903754
0.009835821,0.065256566,0.11234915,0.059758045,0.17433034,0.027216056,0.10278002,0.04444744,0.05340378,0.09591522,PRD0904058
0.03159079,0.016393747,-0.007636779,-0.0028395446,0.010617622,0.015149626,0.0010773754,0.037064787,0.047406845,0.055577774,PRD0904240
0.097658455,0.0404138,0.11150317,0.045350436,-0.0399503,0.087199256,0.02223755,0.07308004,0.08472311,0.010124453,PRD0904753
0.056714192,0.029205082,0.07285806,-0.023322871,0.02673586,-0.06497647,0.056685723,0.10766347,0.06751816,0.11693311,PRD0904842
0.21347287,0.051639862,-0.06836904,0.021233121,0.015434625,0.13452296,-0.033119224,0.09380246,-0.0067519727,0.067396395,PRD0904900
0.014324123,0.015755294,0.042405672,0.0048345462,0.031608094,0.026006853,0.025786469,0.02776121,-0.022437893,-0.003807787,PRD0903703
0.085341245,0.051460434,-0.008029795,0.027649911,0.01134762,-0.013447176,-0.026597572,-0.041893907,0.08677058,-0.048889946,PRD0903465
0.003549383,0.017224822,0.05438922,0.046056733,0.010965704,0.024347592,0.060889155,0.026546435,0.05446179,0.064969584,PRD0902916
0.05055289,0.052378614,0.032850277,0.058973186,0.04845853,0.06442963,0.054226194,-0.005334887,-0.02041252,0.034354802,PRD0902883
0.02264945,-0.009988785,0.07101628,0.04441931,0.046855807,0.033712786,0.056548182,0.07856722,-0.0053090337,0.02195715,PRD0904861
-0.001785459,0.15601258,0.32900023,0.0004392878,0.37478724,0.003270772,0.30877873,0.07139927,0.37498555,0.17985445,PRD0900481
0.018564682,0.001241984,0.08964982,0.052342776,0.06215603,0.068289325,0.072520696,0.022099927,0.07379144,0.111566246,PRD0902740
0.17567196,0.19932663,0.23464829,0.19753061,-0.045072485,0.3057509,0.011375698,0.094389275,-0.2018366,0.11246029,PRD0901093
0.048740216,0.04423622,0.03137017,0.0050273393,-0.017852085,0.012351335,0.068760835,0.013360651,0.039523605,0.07640418,PRD0901404
0.0028267337,0.037997533,-0.00036222636,0.054923046,0.04439557,0.014124927,0.03792859,-0.019305846,0.016965201,0.014167317,PRD0901468
0.0050215153,0.016073203,0.03276613,-0.0731938,0.09794777,-0.0051920637,0.021762194,0.061592076,0.024136603,0.048556753,PRD0902338
0.039955545,0.016250009,-0.014129011,0.02756618,0.013968473,0.04276004,0.023704374,0.0043840455,0.016400427,0.038471248,PRD0903289
0.16373976,0.072839215,-0.051850256,0.18221252,0.04086617,0.16018832,0.012949225,-0.04704506,0.114129506,0.16413246,PRD0904246
0.08066533,0.083705425,-0.028697552,0.08111499,0.016742444,0.15521719,0.11246905,0.017851712,0.16006011,0.08299344,PRD0900576
0.07666502,0.03663178,-0.08158835,0.05427317,0.06279555,0.077535175,-0.002567902,0.07316458,0.08276666,0.054584805,PRD0901799
-0.040256463,0.020169143,0.12931103,0.13878638,0.009710224,0.08270988,0.008653927,0.062226065,0.08054739,0.09164305,PRD0903341
-0.026080322,0.04563257,0.18409063,0.036604,0.19743235,-0.06713512,0.047351774,0.08910092,0.02341243,0.04953379,PRD0903401
0.021936525,0.060012035,0.07883729,-0.0019600277,0.051167917,-0.037629258,0.04774385,-0.026240826,0.08749873,0.02000465,PRD0902267
0.012429897,0.03666176,0.03851365,0.05899223,0.029688539,0.05947784,0.036133394,0.021200616,0.044549484,0.05969657,PRD0903001
-0.0006942988,0.07307159,0.12155481,-0.0075984877,0.07846271,0.022221021,0.10683481,0.057775542,0.06836365,0.06361875,PRD0901721
0.097026676,0.040826812,0.2784104,0.0075156162,0.147322,0.25948587,0.25731936,0.027013509,0.053437423,0.20400429,PRD0900253
0.051326018,0.075831495,-0.004227474,0.14744647,0.06255035,0.003039832,-0.039370477,-0.006239056,-0.008361015,0.105008684,PRD0901261
-0.0181175,-0.010060678,0.00551517,0.03548251,0.030201616,0.049625725,-0.0076915245,0.06201517,0.049960595,0.012989367,PRD0901308
0.04307348,0.046431173,-0.0070762294,0.09405339,0.12256192,-0.016488718,0.031816833,0.098764405,0.06351545,0.11365532,PRD0901386
0.012894894,0.04179351,0.05879867,0.10863967,0.04108518,0.045133535,0.0148029225,0.09191733,0.053228986,0.066070884,PRD0900332
0.014685658,0.035378482,0.018443951,0.09793568,0.025334852,0.048350625,0.053364333,0.028328989,0.0012058374,0.062216006,PRD0902636
0.109650485,0.036981516,-0.03110354,0.11565555,0.07762881,0.096389376,0.0074493308,0.029641593,0.0141359875,0.032763958,PRD0903670
0.11518949,0.03105241,-0.064949416,0.059025284,0.013309821,0.08681993,0.03695783,0.025257766,0.08968253,0.08254867,PRD0904302
0.033560913,0.009162265,0.06419823,0.075270295,0.011091782,0.046000194,-0.026420623,0.10150204,-0.06492222,0.048361357,PRD0904960
0.09995528,0.13511845,0.18071151,0.048635595,-0.0793266,0.28371954,-0.023671372,0.056580074,-0.17859708,0.12784442,PRD0904292
0.13592859,0.105186164,-0.035680354,0.104984574,0.0025296747,0.013901529,0.023933114,0.008763676,0.11839617,-0.020667471,PRD0904441
0.15357457,0.09381397,0.02186777,0.017823411,0.20489357,-0.0005584004,-0.035220902,0.25564358,0.12185685,0.06944966,PRD0900803
0.048691656,0.036448922,0.0333753,0.008708875,0.0055649774,0.06396342,-0.01020345,0.031082343,-0.005206775,0.023394916,PRD0903257
0.0036158212,0.00816149,-0.0052716476,0.037011765,0.031875752,0.0071665924,0.004624401,0.009793862,0.015904455,0.0029336214,PRD0902926
-0.041638996,0.14023936,0.07928668,0.050422512,0.23161884,-0.11236379,0.119139835,0.14087154,0.13414554,0.11739328,PRD0902319
0.062121812,0.03511561,-0.004140993,0.02383821,0.0067533953,0.04745802,0.03950838,0.02809431,-0.0024387261,0.020932982,PRD0900171
0.10180177,0.11633997,0.26243398,0.022360153,0.25777033,0.006198384,0.11602889,0.13853654,0.064955615,0.020560035,PRD0903165
0.07001355,0.054893777,0.03265943,0.048102736,0.09672585,0.06635877,-0.0067353663,0.14840233,0.08571851,-0.0035704751,PRD0904059
0.0042118505,0.050217424,0.03040494,-0.03225628,0.08595707,-0.05191619,0.050042633,0.015352419,0.016047869,0.06313451,PRD0901551
0.17518051,-0.027256133,0.1153621,0.12670207,0.051058576,-0.025750956,0.008196294,0.101378,0.005821219,-0.013866152,PRD0900366
0.035913337,0.011845537,0.012327188,0.045850035,0.06481836,-0.011358269,0.05556054,-0.038033992,0.04973235,0.012318825,PRD0904854
0.16890389,0.10241046,-0.06644787,0.10365568,0.08496884,0.083852716,-0.03764926,0.1571972,0.06851376,0.06858033,PRD0900268
0.06583841,0.07177568,0.07757417,0.06704165,-0.016756812,0.1118437,0.0051041422,0.044570394,-0.09972219,0.019872107,PRD0902187
0.0674341,-0.029363623,0.10699907,0.051108126,0.11123552,-0.0875462,0.10880857,0.11089276,0.022405911,0.051843304,PRD0904060
0.0063276794,0.0028097224,0.03149574,0.01957648,0.012110673,0.02497517,-0.0079015335,0.028150074,-0.028457737,0.016892577,PRD0901305
0.048421264,0.029044965,0.14886847,0.08544186,0.02025359,0.05438019,0.057171173,0.2688528,0.037640657,0.023269901,PRD0902761
0.12876923,0.17058636,-0.011342677,0.14026414,0.10153002,0.2582618,-0.04622412,-0.013914908,0.09575664,0.07387279,PRD0903897
0.007837851,0.007004947,0.004155043,0.0037371651,-0.0010426043,0.010657045,-0.0019987563,0.0061115148,-0.0042987633,0.007065834,PRD0901106
0.018766174,0.046060134,0.041457552,0.030013818,0.06017931,0.034622025,0.010573246,0.03437606,0.015527478,0.04930434,PRD0904768
0.1408083,0.16704576,0.109793924,0.029957654,-0.017230459,0.17388867,0.23361754,0.17713578,0.16192839,0.11534557,PRD0900694
0.19145061,0.008637876,0.18217987,0.013904536,0.037406858,0.08683465,0.078842446,-0.07091011,0.025694948,0.030397698,PRD0900712
0.21391496,0.18582444,0.23432142,0.11565415,0.3438383,0.06727245,0.1343843,0.23931868,0.17960177,0.061582077,PRD0900754
-0.00028710658,0.0015583907,0.15273196,-0.015841631,0.21054259,0.15564421,0.06530329,0.07366044,0.13052441,0.07824806,PRD0900874
0.03927884,0.01806786,0.054490905,0.010321991,0.0092469845,0.08008467,0.018769082,-0.0036622877,-0.030469177,0.011101919,PRD0901095
-0.009602063,0.036014013,0.06397685,-0.009398459,0.03693759,-0.032005277,0.048073463,0.013928426,0.024244891,0.026008153,PRD0901129
0.0025513365,-0.0018058565,0.018024394,0.016822767,0.031204088,0.01707909,0.021284083,0.0120696705,0.057840012,0.041775268,PRD0901363
0.0021440536,0.014077981,-0.010457147,0.06276887,0.026634738,0.014452957,-0.018735642,0.07529668,0.03522451,0.04407542,PRD0901883
0.05892361,0.009938638,0.0067151943,0.037997056,-0.047452036,0.07486362,0.0125815645,0.016819615,0.035440672,0.062256802,PRD0902050
0.11248791,0.0048281597,0.027450385,0.06348464,0.024439136,-0.013002958,0.10151993,-0.0010219781,0.019654855,0.013476341,PRD0902065
0.09466702,0.016549306,-0.0036593853,0.091765426,0.02946693,0.10211398,0.030074615,0.046612762,0.018662497,0.03252707,PRD0902353
0.035083193,0.035213765,-0.012114112,0.054724902,0.02721215,0.06983159,-0.0024404335,0.06408293,0.012475475,0.03942219,PRD0902463
-0.0051617296,0.032359734,0.033179056,0.09258698,0.069331646,0.010659504,-0.0077715097,0.08406637,0.020267842,0.0502388,PRD0902593
